,objectid,DATE,DAILY_ENTRIES,STATION_LINENAME
6408,36.0,09/12/2019,7810.0,UNION STR
6409,36.0,09/13/2019,8165.0,UNION STR
6410,36.0,09/14/2019,7796.0,UNION STR
6411,36.0,09/15/2019,4829.0,UNION STR
6412,36.0,09/16/2019,3950.0,UNION STR
6413,36.0,09/17/2019,7492.0,UNION STR
6414,36.0,09/18/2019,7808.0,UNION STR
6415,36.0,09/19/2019,8021.0,UNION STR
6416,36.0,09/20/2019,8155.0,UNION STR
6417,36.0,09/21/2019,7977.0,UNION STR
6418,36.0,09/22/2019,1445.0,UNION STR
6419,36.0,09/23/2019,1216.0,UNION STR
6420,36.0,09/24/2019,7665.0,UNION STR
6421,36.0,09/25/2019,7940.0,UNION STR
6422,36.0,09/26/2019,7891.0,UNION STR
6423,36.0,09/27/2019,7936.0,UNION STR
6424,36.0,09/28/2019,7774.0,UNION STR
6425,36.0,09/29/2019,4395.0,UNION STR
6426,36.0,09/30/2019,3618.0,UNION STR
6427,36.0,10/01/2019,6416.0,UNION STR
6428,36.0,10/02/2019,7124.0,UNION STR
6429,36.0,10/03/2019,7946.0,UNION STR
6430,36.0,10/04/2019,8305.0,UNION STR
6431,36.0,10/05/2019,7757.0,UNION STR
6432,36.0,10/06/2019,1515.0,UNION STR
6433,36.0,10/07/2019,1142.0,UNION STR
6434,36.0,10/08/2019,7439.0,UNION STR
6435,36.0,10/09/2019,8057.0,UNION STR
6436,36.0,10/10/2019,7155.0,UNION STR
6437,36.0,10/11/2019,8144.0,UNION STR
6438,36.0,10/12/2019,7844.0,UNION STR
6439,36.0,10/13/2019,4402.0,UNION STR
6440,36.0,10/14/2019,3474.0,UNION STR
6441,36.0,10/15/2019,5772.0,UNION STR
6442,36.0,10/16/2019,7783.0,UNION STR
6443,36.0,10/17/2019,8028.0,UNION STR
6444,36.0,10/18/2019,8430.0,UNION STR
6445,36.0,10/19/2019,8151.0,UNION STR
6446,36.0,10/20/2019,5253.0,UNION STR
6447,36.0,10/21/2019,4019.0,UNION STR
6448,36.0,10/22/2019,7454.0,UNION STR
6449,36.0,10/23/2019,8126.0,UNION STR
6450,36.0,10/24/2019,8038.0,UNION STR
6451,36.0,10/25/2019,8262.0,UNION STR
6452,36.0,10/26/2019,7715.0,UNION STR
6453,36.0,10/27/2019,5507.0,UNION STR
6454,36.0,10/28/2019,3628.0,UNION STR
6455,36.0,10/29/2019,7417.0,UNION STR
6456,36.0,10/30/2019,8110.0,UNION STR
6457,36.0,10/31/2019,8243.0,UNION STR
6458,36.0,11/01/2019,7830.0,UNION STR
6459,36.0,11/02/2019,8246.0,UNION STR
6460,36.0,11/03/2019,5487.0,UNION STR
6461,36.0,11/04/2019,6055.0,UNION STR
6462,36.0,11/05/2019,8014.0,UNION STR
6463,36.0,11/06/2019,7698.0,UNION STR
6464,36.0,11/07/2019,8109.0,UNION STR
6465,36.0,11/08/2019,8448.0,UNION STR
6466,36.0,11/09/2019,8128.0,UNION STR
6467,36.0,11/10/2019,4199.0,UNION STR
6468,36.0,11/11/2019,2984.0,UNION STR
6469,36.0,11/12/2019,6567.0,UNION STR
6470,36.0,11/13/2019,8240.0,UNION STR
6471,36.0,11/14/2019,8640.0,UNION STR
6472,36.0,11/15/2019,8298.0,UNION STR
6473,36.0,11/16/2019,8301.0,UNION STR
6474,36.0,11/17/2019,4901.0,UNION STR
6475,36.0,11/18/2019,3417.0,UNION STR
6476,36.0,11/19/2019,7832.0,UNION STR
6477,36.0,11/20/2019,7906.0,UNION STR
6478,36.0,11/21/2019,8288.0,UNION STR
6479,36.0,11/22/2019,8260.0,UNION STR
6480,36.0,11/23/2019,8131.0,UNION STR
6481,36.0,11/24/2019,4911.0,UNION STR
6482,36.0,11/25/2019,3442.0,UNION STR
6483,36.0,11/26/2019,7656.0,UNION STR
6484,36.0,11/27/2019,7531.0,UNION STR
6485,36.0,11/28/2019,6558.0,UNION STR
6486,36.0,11/29/2019,2034.0,UNION STR
6487,36.0,11/30/2019,3961.0,UNION STR
6488,36.0,12/01/2019,3705.0,UNION STR
6489,36.0,12/02/2019,3062.0,UNION STR
6490,36.0,12/03/2019,7554.0,UNION STR
6491,36.0,12/04/2019,8143.0,UNION STR
6492,36.0,12/05/2019,8313.0,UNION STR
6493,36.0,12/06/2019,8472.0,UNION STR
6494,36.0,12/07/2019,8567.0,UNION STR
6495,36.0,12/08/2019,5458.0,UNION STR
6496,36.0,12/09/2019,3973.0,UNION STR
6497,36.0,12/10/2019,8005.0,UNION STR
6498,36.0,12/11/2019,8241.0,UNION STR
6499,36.0,12/12/2019,8545.0,UNION STR
6500,36.0,12/13/2019,8575.0,UNION STR
6501,36.0,12/14/2019,8658.0,UNION STR
6502,36.0,12/15/2019,5217.0,UNION STR
6503,36.0,12/16/2019,3996.0,UNION STR
6504,36.0,12/17/2019,7659.0,UNION STR
6505,36.0,12/18/2019,8193.0,UNION STR
6506,36.0,12/19/2019,8429.0,UNION STR
6507,36.0,12/20/2019,8483.0,UNION STR
6508,36.0,12/21/2019,7889.0,UNION STR
6509,36.0,12/22/2019,4330.0,UNION STR
6510,36.0,12/23/2019,3337.0,UNION STR
6511,36.0,12/24/2019,5504.0,UNION STR
6512,36.0,12/25/2019,3781.0,UNION STR
6513,36.0,12/26/2019,1499.0,UNION STR
6514,36.0,12/27/2019,4355.0,UNION STR
6515,37.0,06/30/2019,2992.0,ELMHURST AVMR
6516,37.0,07/01/2019,2627.0,ELMHURST AVMR
6517,37.0,07/02/2019,11717.0,ELMHURST AVMR
6518,37.0,07/03/2019,11758.0,ELMHURST AVMR
6519,37.0,07/04/2019,12093.0,ELMHURST AVMR
6520,37.0,07/05/2019,7109.0,ELMHURST AVMR
6521,37.0,07/06/2019,10316.0,ELMHURST AVMR
6522,37.0,07/07/2019,5451.0,ELMHURST AVMR
6523,37.0,07/08/2019,4653.0,ELMHURST AVMR
6524,37.0,07/09/2019,11561.0,ELMHURST AVMR
6525,37.0,07/10/2019,11913.0,ELMHURST AVMR
6526,37.0,07/11/2019,11869.0,ELMHURST AVMR
6527,37.0,07/12/2019,11725.0,ELMHURST AVMR
6528,37.0,07/13/2019,12131.0,ELMHURST AVMR
6529,37.0,07/14/2019,7982.0,ELMHURST AVMR
6530,37.0,07/15/2019,7115.0,ELMHURST AVMR
6531,37.0,07/16/2019,11712.0,ELMHURST AVMR
6532,37.0,07/17/2019,12189.0,ELMHURST AVMR
6533,37.0,07/18/2019,12005.0,ELMHURST AVMR
6534,37.0,07/19/2019,11905.0,ELMHURST AVMR
6535,37.0,07/20/2019,12253.0,ELMHURST AVMR
6536,37.0,07/21/2019,7894.0,ELMHURST AVMR
6537,37.0,07/22/2019,6928.0,ELMHURST AVMR
6538,37.0,07/23/2019,11479.0,ELMHURST AVMR
6539,37.0,07/24/2019,11694.0,ELMHURST AVMR
6540,37.0,07/25/2019,12315.0,ELMHURST AVMR
6541,37.0,07/26/2019,12325.0,ELMHURST AVMR
6542,37.0,07/27/2019,12320.0,ELMHURST AVMR
6543,37.0,07/28/2019,8319.0,ELMHURST AVMR
6544,37.0,07/29/2019,6970.0,ELMHURST AVMR
6545,37.0,07/30/2019,11787.0,ELMHURST AVMR
6546,37.0,07/31/2019,11942.0,ELMHURST AVMR
6547,37.0,08/01/2019,11838.0,ELMHURST AVMR
6548,37.0,08/02/2019,12081.0,ELMHURST AVMR
6549,37.0,08/03/2019,12018.0,ELMHURST AVMR
6550,37.0,08/04/2019,3059.0,ELMHURST AVMR
6551,37.0,08/05/2019,2348.0,ELMHURST AVMR
6552,37.0,08/06/2019,11462.0,ELMHURST AVMR
6553,37.0,08/07/2019,11912.0,ELMHURST AVMR
6554,37.0,08/08/2019,11579.0,ELMHURST AVMR
6555,37.0,08/09/2019,12083.0,ELMHURST AVMR
6556,37.0,08/10/2019,11880.0,ELMHURST AVMR
6557,37.0,08/11/2019,6590.0,ELMHURST AVMR
6558,37.0,08/12/2019,5160.0,ELMHURST AVMR
6559,37.0,08/13/2019,11351.0,ELMHURST AVMR
6560,37.0,08/14/2019,11560.0,ELMHURST AVMR
6561,37.0,08/15/2019,11541.0,ELMHURST AVMR
6562,37.0,08/16/2019,11886.0,ELMHURST AVMR
6563,37.0,08/17/2019,11691.0,ELMHURST AVMR
6564,37.0,08/18/2019,7446.0,ELMHURST AVMR
6565,37.0,08/19/2019,6262.0,ELMHURST AVMR
6566,37.0,08/20/2019,11226.0,ELMHURST AVMR
6567,37.0,08/21/2019,11399.0,ELMHURST AVMR
6568,37.0,08/22/2019,11416.0,ELMHURST AVMR
6569,37.0,08/23/2019,11246.0,ELMHURST AVMR
6570,37.0,08/24/2019,11332.0,ELMHURST AVMR
6571,37.0,08/25/2019,7283.0,ELMHURST AVMR
6572,37.0,08/26/2019,5826.0,ELMHURST AVMR
6573,37.0,08/27/2019,11563.0,ELMHURST AVMR
6574,37.0,08/28/2019,11717.0,ELMHURST AVMR
6575,37.0,08/29/2019,11646.0,ELMHURST AVMR
6576,37.0,08/30/2019,11786.0,ELMHURST AVMR
6577,37.0,08/31/2019,11598.0,ELMHURST AVMR
6578,37.0,09/01/2019,7226.0,ELMHURST AVMR
6579,37.0,09/02/2019,6042.0,ELMHURST AVMR
6580,37.0,09/03/2019,6276.0,ELMHURST AVMR
6581,37.0,09/04/2019,11817.0,ELMHURST AVMR
6582,37.0,09/05/2019,12138.0,ELMHURST AVMR
6583,37.0,09/06/2019,12713.0,ELMHURST AVMR
6584,37.0,09/07/2019,12691.0,ELMHURST AVMR
6585,37.0,09/08/2019,8095.0,ELMHURST AVMR
6586,37.0,09/09/2019,6732.0,ELMHURST AVMR
6587,37.0,09/10/2019,12878.0,ELMHURST AVMR
6588,37.0,09/11/2019,13008.0,ELMHURST AVMR
6589,37.0,09/12/2019,13042.0,ELMHURST AVMR
6590,37.0,09/13/2019,12975.0,ELMHURST AVMR
6591,37.0,09/14/2019,13389.0,ELMHURST AVMR
6592,37.0,09/15/2019,8152.0,ELMHURST AVMR
6593,37.0,09/16/2019,7158.0,ELMHURST AVMR
6594,37.0,09/17/2019,12756.0,ELMHURST AVMR
6595,37.0,09/18/2019,12994.0,ELMHURST AVMR
6596,37.0,09/19/2019,13112.0,ELMHURST AVMR
6597,37.0,09/20/2019,13219.0,ELMHURST AVMR
6598,37.0,09/21/2019,13267.0,ELMHURST AVMR
6599,37.0,09/22/2019,8211.0,ELMHURST AVMR
6600,37.0,09/23/2019,6586.0,ELMHURST AVMR
6601,37.0,09/24/2019,12806.0,ELMHURST AVMR
6602,37.0,09/25/2019,12767.0,ELMHURST AVMR
6603,37.0,09/26/2019,12913.0,ELMHURST AVMR
6604,37.0,09/27/2019,12870.0,ELMHURST AVMR
6605,37.0,09/28/2019,13049.0,ELMHURST AVMR
6606,37.0,09/29/2019,8055.0,ELMHURST AVMR
6607,37.0,09/30/2019,7149.0,ELMHURST AVMR
6608,37.0,10/01/2019,11349.0,ELMHURST AVMR
6609,37.0,10/02/2019,11737.0,ELMHURST AVMR
6610,37.0,10/03/2019,12992.0,ELMHURST AVMR
6611,37.0,10/04/2019,12872.0,ELMHURST AVMR
6612,37.0,10/05/2019,13340.0,ELMHURST AVMR
6613,37.0,10/06/2019,8545.0,ELMHURST AVMR
6614,37.0,10/07/2019,7003.0,ELMHURST AVMR
6615,37.0,10/08/2019,12703.0,ELMHURST AVMR
6616,37.0,10/09/2019,12857.0,ELMHURST AVMR
6617,37.0,10/10/2019,11297.0,ELMHURST AVMR
6618,37.0,10/11/2019,13162.0,ELMHURST AVMR
6619,37.0,10/12/2019,13274.0,ELMHURST AVMR
6620,37.0,10/13/2019,7064.0,ELMHURST AVMR
6621,37.0,10/14/2019,5602.0,ELMHURST AVMR
6622,37.0,10/15/2019,10128.0,ELMHURST AVMR
6623,37.0,10/16/2019,12838.0,ELMHURST AVMR
6624,37.0,10/17/2019,12655.0,ELMHURST AVMR
6625,37.0,10/18/2019,13077.0,ELMHURST AVMR
6626,37.0,10/19/2019,13269.0,ELMHURST AVMR
6627,37.0,10/20/2019,8505.0,ELMHURST AVMR
6628,37.0,10/21/2019,6713.0,ELMHURST AVMR
6629,37.0,10/22/2019,12746.0,ELMHURST AVMR
6630,37.0,10/23/2019,12684.0,ELMHURST AVMR
6631,37.0,10/24/2019,13151.0,ELMHURST AVMR
6632,37.0,10/25/2019,13230.0,ELMHURST AVMR
6633,37.0,10/26/2019,13310.0,ELMHURST AVMR
6634,37.0,10/27/2019,8539.0,ELMHURST AVMR
6635,37.0,10/28/2019,6335.0,ELMHURST AVMR
6636,37.0,10/29/2019,12784.0,ELMHURST AVMR
6637,37.0,10/30/2019,12824.0,ELMHURST AVMR
6638,37.0,10/31/2019,12864.0,ELMHURST AVMR
6639,37.0,11/01/2019,12607.0,ELMHURST AVMR
6640,37.0,11/02/2019,13128.0,ELMHURST AVMR
6641,37.0,11/03/2019,3180.0,ELMHURST AVMR
6642,37.0,11/04/2019,2521.0,ELMHURST AVMR
6643,37.0,11/05/2019,12929.0,ELMHURST AVMR
6644,37.0,11/06/2019,12133.0,ELMHURST AVMR
6645,37.0,11/07/2019,13139.0,ELMHURST AVMR
6646,37.0,11/08/2019,12846.0,ELMHURST AVMR
6647,37.0,11/09/2019,12966.0,ELMHURST AVMR
6648,37.0,11/10/2019,6752.0,ELMHURST AVMR
6649,37.0,11/11/2019,5551.0,ELMHURST AVMR
6650,37.0,11/12/2019,11093.0,ELMHURST AVMR
6651,37.0,11/13/2019,12683.0,ELMHURST AVMR
6652,37.0,11/14/2019,12722.0,ELMHURST AVMR
6653,37.0,11/15/2019,12870.0,ELMHURST AVMR
6654,37.0,11/16/2019,13199.0,ELMHURST AVMR
6655,37.0,11/17/2019,6874.0,ELMHURST AVMR
6656,37.0,11/18/2019,5393.0,ELMHURST AVMR
6657,37.0,11/19/2019,12471.0,ELMHURST AVMR
6658,37.0,11/20/2019,12949.0,ELMHURST AVMR
6659,37.0,11/21/2019,13028.0,ELMHURST AVMR
6660,37.0,11/22/2019,13078.0,ELMHURST AVMR
6661,37.0,11/23/2019,13112.0,ELMHURST AVMR
6662,37.0,11/24/2019,8210.0,ELMHURST AVMR
6663,37.0,11/25/2019,6387.0,ELMHURST AVMR
6664,37.0,11/26/2019,13029.0,ELMHURST AVMR
6665,37.0,11/27/2019,13066.0,ELMHURST AVMR
6666,37.0,11/28/2019,13152.0,ELMHURST AVMR
6667,37.0,11/29/2019,6347.0,ELMHURST AVMR
6668,37.0,11/30/2019,9809.0,ELMHURST AVMR
6669,37.0,12/01/2019,7633.0,ELMHURST AVMR
6670,37.0,12/02/2019,5944.0,ELMHURST AVMR
6671,37.0,12/03/2019,12004.0,ELMHURST AVMR
6672,37.0,12/04/2019,12833.0,ELMHURST AVMR
6673,37.0,12/05/2019,13000.0,ELMHURST AVMR
6674,37.0,12/06/2019,13015.0,ELMHURST AVMR
6675,37.0,12/07/2019,13075.0,ELMHURST AVMR
6676,37.0,12/08/2019,7000.0,ELMHURST AVMR
6677,37.0,12/09/2019,5488.0,ELMHURST AVMR
6678,37.0,12/10/2019,12112.0,ELMHURST AVMR
6679,37.0,12/11/2019,12516.0,ELMHURST AVMR
6680,37.0,12/12/2019,12689.0,ELMHURST AVMR
6681,37.0,12/13/2019,12827.0,ELMHURST AVMR
6682,37.0,12/14/2019,12740.0,ELMHURST AVMR
6683,37.0,12/15/2019,7835.0,ELMHURST AVMR
6684,37.0,12/16/2019,6741.0,ELMHURST AVMR
6685,37.0,12/17/2019,12453.0,ELMHURST AVMR
6686,37.0,12/18/2019,12291.0,ELMHURST AVMR
6687,37.0,12/19/2019,12851.0,ELMHURST AVMR
6688,37.0,12/20/2019,12537.0,ELMHURST AVMR
6689,37.0,12/21/2019,13070.0,ELMHURST AVMR
6690,37.0,12/22/2019,8483.0,ELMHURST AVMR
6691,37.0,12/23/2019,7519.0,ELMHURST AVMR
6692,37.0,12/24/2019,12009.0,ELMHURST AVMR
6693,37.0,12/25/2019,10380.0,ELMHURST AVMR
6694,37.0,12/26/2019,5200.0,ELMHURST AVMR
6695,37.0,12/27/2019,10572.0,ELMHURST AVMR
6696,38.0,06/30/2019,4030.0,RALPH AVC
6697,38.0,07/01/2019,3698.0,RALPH AVC
6698,38.0,07/02/2019,5364.0,RALPH AVC
6699,38.0,07/03/2019,5405.0,RALPH AVC
6700,38.0,07/04/2019,5634.0,RALPH AVC
6701,38.0,07/05/2019,3795.0,RALPH AVC
6702,38.0,07/06/2019,4677.0,RALPH AVC
6703,38.0,07/07/2019,3395.0,RALPH AVC
6704,38.0,07/08/2019,3060.0,RALPH AVC
6705,38.0,07/09/2019,5252.0,RALPH AVC
6706,38.0,07/10/2019,5592.0,RALPH AVC
6707,38.0,07/11/2019,5629.0,RALPH AVC
6708,38.0,07/12/2019,5512.0,RALPH AVC
6709,38.0,07/13/2019,5810.0,RALPH AVC
6710,38.0,07/14/2019,3807.0,RALPH AVC
6711,38.0,07/15/2019,2995.0,RALPH AVC
6712,38.0,07/16/2019,5513.0,RALPH AVC
6713,38.0,07/17/2019,5729.0,RALPH AVC
6714,38.0,07/18/2019,5476.0,RALPH AVC
6715,38.0,07/19/2019,5541.0,RALPH AVC
6716,38.0,07/20/2019,5750.0,RALPH AVC
6717,38.0,07/21/2019,3358.0,RALPH AVC
6718,38.0,07/22/2019,2929.0,RALPH AVC
6719,38.0,07/23/2019,5142.0,RALPH AVC
6720,38.0,07/24/2019,5388.0,RALPH AVC
6721,38.0,07/25/2019,5599.0,RALPH AVC
6722,38.0,07/26/2019,5632.0,RALPH AVC
6723,38.0,07/27/2019,5814.0,RALPH AVC
6724,38.0,07/28/2019,4000.0,RALPH AVC
6725,38.0,07/29/2019,3233.0,RALPH AVC
6726,38.0,07/30/2019,5308.0,RALPH AVC
6727,38.0,07/31/2019,5366.0,RALPH AVC
6728,38.0,08/01/2019,5261.0,RALPH AVC
6729,38.0,08/02/2019,5668.0,RALPH AVC
6730,38.0,08/03/2019,5650.0,RALPH AVC
6731,38.0,08/04/2019,3761.0,RALPH AVC
6732,38.0,08/05/2019,3104.0,RALPH AVC
6733,38.0,08/06/2019,5385.0,RALPH AVC
6734,38.0,08/07/2019,5512.0,RALPH AVC
6735,38.0,08/08/2019,5251.0,RALPH AVC
6736,38.0,08/09/2019,5576.0,RALPH AVC
6737,38.0,08/10/2019,5556.0,RALPH AVC
6738,38.0,08/11/2019,3966.0,RALPH AVC
6739,38.0,08/12/2019,3151.0,RALPH AVC
6740,38.0,08/13/2019,5272.0,RALPH AVC
6741,38.0,08/14/2019,5305.0,RALPH AVC
6742,38.0,08/15/2019,5445.0,RALPH AVC
6743,38.0,08/16/2019,5500.0,RALPH AVC
6744,38.0,08/17/2019,5642.0,RALPH AVC
6745,38.0,08/18/2019,3936.0,RALPH AVC
6746,38.0,08/19/2019,3064.0,RALPH AVC
6747,38.0,08/20/2019,5178.0,RALPH AVC
6748,38.0,08/21/2019,5322.0,RALPH AVC
6749,38.0,08/22/2019,5237.0,RALPH AVC
6750,38.0,08/23/2019,5332.0,RALPH AVC
6751,38.0,08/24/2019,5552.0,RALPH AVC
6752,38.0,08/25/2019,3806.0,RALPH AVC
6753,38.0,08/26/2019,3082.0,RALPH AVC
6754,38.0,08/27/2019,5204.0,RALPH AVC
6755,38.0,08/28/2019,5241.0,RALPH AVC
6756,38.0,08/29/2019,5327.0,RALPH AVC
6757,38.0,08/30/2019,5573.0,RALPH AVC
6758,38.0,08/31/2019,5407.0,RALPH AVC
6759,38.0,09/01/2019,3727.0,RALPH AVC
6760,38.0,09/02/2019,3181.0,RALPH AVC
6761,38.0,09/03/2019,2885.0,RALPH AVC
6762,38.0,09/04/2019,5477.0,RALPH AVC
6763,38.0,09/05/2019,5524.0,RALPH AVC
6764,38.0,09/06/2019,5940.0,RALPH AVC
6765,38.0,09/07/2019,5813.0,RALPH AVC
6766,38.0,09/08/2019,4076.0,RALPH AVC
6767,38.0,09/09/2019,3218.0,RALPH AVC
6768,38.0,09/10/2019,6075.0,RALPH AVC
6769,38.0,09/11/2019,6112.0,RALPH AVC
6770,38.0,09/12/2019,6241.0,RALPH AVC
6771,38.0,09/13/2019,6179.0,RALPH AVC
6772,38.0,09/14/2019,6527.0,RALPH AVC
6773,38.0,09/15/2019,3966.0,RALPH AVC
6774,38.0,09/16/2019,3265.0,RALPH AVC
6775,38.0,09/17/2019,6117.0,RALPH AVC
6776,38.0,09/18/2019,6225.0,RALPH AVC
6777,38.0,09/19/2019,6257.0,RALPH AVC
6778,38.0,09/20/2019,6191.0,RALPH AVC
6779,38.0,09/21/2019,6590.0,RALPH AVC
6780,38.0,09/22/2019,4305.0,RALPH AVC
6781,38.0,09/23/2019,3448.0,RALPH AVC
6782,38.0,09/24/2019,6041.0,RALPH AVC
6783,38.0,09/25/2019,6214.0,RALPH AVC
6784,38.0,09/26/2019,6364.0,RALPH AVC
6785,38.0,09/27/2019,6383.0,RALPH AVC
6786,38.0,09/28/2019,6495.0,RALPH AVC
6787,38.0,09/29/2019,4026.0,RALPH AVC
6788,38.0,09/30/2019,3266.0,RALPH AVC
6789,38.0,10/01/2019,5215.0,RALPH AVC
6790,38.0,10/02/2019,5599.0,RALPH AVC
6791,38.0,10/03/2019,6237.0,RALPH AVC
6792,38.0,10/04/2019,6369.0,RALPH AVC
6793,38.0,10/05/2019,6662.0,RALPH AVC
6794,38.0,10/06/2019,4112.0,RALPH AVC
6795,38.0,10/07/2019,3122.0,RALPH AVC
6796,38.0,10/08/2019,6167.0,RALPH AVC
6797,38.0,10/09/2019,6254.0,RALPH AVC
6798,38.0,10/10/2019,5260.0,RALPH AVC
6799,38.0,10/11/2019,6320.0,RALPH AVC
6800,38.0,10/12/2019,6464.0,RALPH AVC
6801,38.0,10/13/2019,4021.0,RALPH AVC
6802,38.0,10/14/2019,3443.0,RALPH AVC
6803,38.0,10/15/2019,4441.0,RALPH AVC
6804,38.0,10/16/2019,6179.0,RALPH AVC
6805,38.0,10/17/2019,5983.0,RALPH AVC
6806,38.0,10/18/2019,6270.0,RALPH AVC
6807,38.0,10/19/2019,6459.0,RALPH AVC
6808,38.0,10/20/2019,4177.0,RALPH AVC
6809,38.0,10/21/2019,3106.0,RALPH AVC
6810,38.0,10/22/2019,6074.0,RALPH AVC
6811,38.0,10/23/2019,6024.0,RALPH AVC
6812,38.0,10/24/2019,6301.0,RALPH AVC
6813,38.0,10/25/2019,6446.0,RALPH AVC
6814,38.0,10/26/2019,6437.0,RALPH AVC
6815,38.0,10/27/2019,4310.0,RALPH AVC
6816,38.0,10/28/2019,2898.0,RALPH AVC
6817,38.0,10/29/2019,6133.0,RALPH AVC
6818,38.0,10/30/2019,6149.0,RALPH AVC
6819,38.0,10/31/2019,6209.0,RALPH AVC
6820,38.0,11/01/2019,6131.0,RALPH AVC
6821,38.0,11/02/2019,6378.0,RALPH AVC
6822,38.0,11/03/2019,4181.0,RALPH AVC
6823,38.0,11/04/2019,3342.0,RALPH AVC
6824,38.0,11/05/2019,6200.0,RALPH AVC
6825,38.0,11/06/2019,5503.0,RALPH AVC
6826,38.0,11/07/2019,6278.0,RALPH AVC
6827,38.0,11/08/2019,6330.0,RALPH AVC
6828,38.0,11/09/2019,6421.0,RALPH AVC
6829,38.0,11/10/2019,3820.0,RALPH AVC
6830,38.0,11/11/2019,3175.0,RALPH AVC
6831,38.0,11/12/2019,4901.0,RALPH AVC
6832,38.0,11/13/2019,5883.0,RALPH AVC
6833,38.0,11/14/2019,6088.0,RALPH AVC
6834,38.0,11/15/2019,6233.0,RALPH AVC
6835,38.0,11/16/2019,6408.0,RALPH AVC
6836,38.0,11/17/2019,4061.0,RALPH AVC
6837,38.0,11/18/2019,3161.0,RALPH AVC
6838,38.0,11/19/2019,5976.0,RALPH AVC
6839,38.0,11/20/2019,6185.0,RALPH AVC
6840,38.0,11/21/2019,6259.0,RALPH AVC
6841,38.0,11/22/2019,6180.0,RALPH AVC
6842,38.0,11/23/2019,6167.0,RALPH AVC
6843,38.0,11/24/2019,3946.0,RALPH AVC
6844,38.0,11/25/2019,3017.0,RALPH AVC
6845,38.0,11/26/2019,5968.0,RALPH AVC
6846,38.0,11/27/2019,6236.0,RALPH AVC
6847,38.0,11/28/2019,5884.0,RALPH AVC
6848,38.0,11/29/2019,3019.0,RALPH AVC
6849,38.0,11/30/2019,4219.0,RALPH AVC
6850,38.0,12/01/2019,3532.0,RALPH AVC
6851,38.0,12/02/2019,2758.0,RALPH AVC
6852,38.0,12/03/2019,5610.0,RALPH AVC
6853,38.0,12/04/2019,5999.0,RALPH AVC
6854,38.0,12/05/2019,6127.0,RALPH AVC
6855,38.0,12/06/2019,6358.0,RALPH AVC
6856,38.0,12/07/2019,6390.0,RALPH AVC
6857,38.0,12/08/2019,4068.0,RALPH AVC
6858,38.0,12/09/2019,3253.0,RALPH AVC
6859,38.0,12/10/2019,5820.0,RALPH AVC
6860,38.0,12/11/2019,6195.0,RALPH AVC
6861,38.0,12/12/2019,6100.0,RALPH AVC
6862,38.0,12/13/2019,6373.0,RALPH AVC
6863,38.0,12/14/2019,6388.0,RALPH AVC
6864,38.0,12/15/2019,2705.0,RALPH AVC
6865,38.0,12/16/2019,1726.0,RALPH AVC
6866,38.0,12/17/2019,5864.0,RALPH AVC
6867,38.0,12/18/2019,5819.0,RALPH AVC
6868,38.0,12/19/2019,5981.0,RALPH AVC
6869,38.0,12/20/2019,5752.0,RALPH AVC
6870,38.0,12/21/2019,6019.0,RALPH AVC
6871,38.0,12/22/2019,3784.0,RALPH AVC
6872,38.0,12/23/2019,3120.0,RALPH AVC
6873,38.0,12/24/2019,4987.0,RALPH AVC
6874,38.0,12/25/2019,4270.0,RALPH AVC
6875,38.0,12/26/2019,2115.0,RALPH AVC
6876,38.0,12/27/2019,4175.0,RALPH AVC
6877,39.0,06/30/2019,5625.0,PELHAM PKWY25
6878,39.0,07/01/2019,5163.0,PELHAM PKWY25
6879,39.0,07/02/2019,8193.0,PELHAM PKWY25
6880,39.0,07/03/2019,8182.0,PELHAM PKWY25
6881,39.0,07/04/2019,9061.0,PELHAM PKWY25
6882,39.0,07/05/2019,4610.0,PELHAM PKWY25
6883,39.0,07/06/2019,7184.0,PELHAM PKWY25
6884,39.0,07/07/2019,4982.0,PELHAM PKWY25
6885,39.0,07/08/2019,4276.0,PELHAM PKWY25
6886,39.0,07/09/2019,8026.0,PELHAM PKWY25
6887,39.0,07/10/2019,8450.0,PELHAM PKWY25
6888,39.0,07/11/2019,9084.0,PELHAM PKWY25
6889,39.0,07/12/2019,8163.0,PELHAM PKWY25
6890,39.0,07/13/2019,8402.0,PELHAM PKWY25
6891,39.0,07/14/2019,6570.0,PELHAM PKWY25
6892,39.0,07/15/2019,4854.0,PELHAM PKWY25
6893,39.0,07/16/2019,8222.0,PELHAM PKWY25
6894,39.0,07/17/2019,8492.0,PELHAM PKWY25
6895,39.0,07/18/2019,8718.0,PELHAM PKWY25
6896,39.0,07/19/2019,7979.0,PELHAM PKWY25
6897,39.0,07/20/2019,7698.0,PELHAM PKWY25
6898,39.0,07/21/2019,5191.0,PELHAM PKWY25
6899,39.0,07/22/2019,4177.0,PELHAM PKWY25
6900,39.0,07/23/2019,7400.0,PELHAM PKWY25
6901,39.0,07/24/2019,7798.0,PELHAM PKWY25
6902,39.0,07/25/2019,9038.0,PELHAM PKWY25
6903,39.0,07/26/2019,8295.0,PELHAM PKWY25
6904,39.0,07/27/2019,8232.0,PELHAM PKWY25
6905,39.0,07/28/2019,5718.0,PELHAM PKWY25
6906,39.0,07/29/2019,4530.0,PELHAM PKWY25
6907,39.0,07/30/2019,7945.0,PELHAM PKWY25
6908,39.0,07/31/2019,7741.0,PELHAM PKWY25
